Sample Name,PC1,PC2,PC3,Title,OntologyID1,OntologyTerm1,OntologyID2,OntologyTerm2,OntologyID3,OntologyTerm3,Sample Size,Study Source,Ecosystem1,Ecosystem2,Ecosystem3
egg.NS.2010.615.712056.739516, -0.12670522519814353, 0.032977445122807182, 0.21982709485227755, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 57204.0, , Animal/Human, Anthropogenic, Unknown
F22Knel.140720, 0.39390242732288355, 0.15929147882065733, 0.023505971903051131, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1429.0, , Animal/Human, Unknown, Unknown
egg.SK.2010.628.712507.739313, -0.10826557590748957, 0.0035356278103398746, 0.0094414626858077867, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 1.0, , Animal/Human, Anthropogenic, Unknown
005021BW01.485958, -0.030449838767039016, -0.31560700778765011, -0.063921811606347662, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 10035.0, , Animal/Human, Unknown, Unknown
egg.NS.2009.358.712091.739118, -0.11292586703119113, 0.0031868853280479252, 0.021140447613412387, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 5.0, , Animal/Human, Anthropogenic, Unknown
egg.WY.2008.526.712221.739609, -0.10826557590748954, 0.0035356278103398715, 0.0094414626858078075, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 1.0, , Animal/Human, Anthropogenic, Unknown
VA09B.994582, 0.16453505359084322, 0.071148104592157896, -0.005692258870169299, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 354.0, , Animal/Human, Unknown, Unknown
BD.NBS1086.710943, -0.11619541309512471, 0.028360319789790492, 0.14397294216357981, Gut microbiota of phyllostomid bats that span a breadth of diets, ENVO:00000879, Tropical and subtropical moist broadleaf forest biome, ENVO:00002003, feces, ENVO:00009002, mammalia-associated habitat, 128252.0, , Soil, Animal/Human, Unknown
H19Dh.736022, -0.080014987113752253, -0.080600442950205006, 0.1676870522505334, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 17493.0, , Soil, Anthropogenic, Unknown
EKBM10.489477, 0.036334971128687041, 0.08255355235695723, 0.17493921916998123, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 3489.0, , Anthropogenic, Unknown, Unknown
M32Pinl.140666, 0.46760876283296482, 0.17566724832766872, 0.079533851855404805, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1270.0, , Animal/Human, Unknown, Unknown
100157.518518, -0.12180744024411905, 0.012837907164985186, -0.010451145188141176, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 13.0, , Animal/Human, Unknown, Unknown
F24Knee.140744, 0.36368360610472023, 0.1464120476486914, 0.04117451366026708, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 953.0, , Animal/Human, Unknown, Unknown
SA.WO.6.388994, -0.12096567605096917, 0.027687169592024267, 0.076011083333090437, Resistant Starches Types 2 and 4 Have Differential Effects on the Composition of the Fecal Microbiota in Human Subjects, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 5.0, , Animal/Human, Unknown, Unknown
Pitt.BAL.L.pos.7005.34080.592407, 0.0030130282184280062, -0.43529674618028569, -0.10194305177923789, LHMP_Pittsburgh, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 4090.0, , Animal/Human, Unknown, Unknown
HMPMockV1.2.Staggered2.673833, -0.048613790918691863, 0.047226656261861455, 0.067279289308934537, Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, ENVO:00000446, terrestrial biome, ENVO:02000008, cell culture, ENVO:00002031, anthropogenic habitat, 1099584.0, , Soil, Anthropogenic, Unknown
M2Pinr217.141039, 0.41061058021694691, 0.099432533407014662, -0.026859186607876961, Forensic_identification_using_skin_bacterial_communities, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 995.0, , Animal/Human, Unknown, Unknown
005014BW01.485954, -0.0074110535496868975, -0.21797617346974527, -0.03586349662959519, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 4390.0, , Animal/Human, Unknown, Unknown
IPB011.Feces.396946, -0.16913775662411745, 0.131843571658669, -0.21603500805003722, Characterization of Bacteria in Biopsies of Colon and Stools by High Throughput Sequencing of the V2 Region of Bacterial 16S rRNA Gene in Human, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 379.0, , Animal/Human, Unknown, Unknown
M63Tong.140865, -1.8721249925008304e-05, -0.43312358429570985, -0.12459485290886561, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 1338.0, , Animal/Human, Unknown, Unknown
051002BA04.485966, -0.01490884118286597, -0.26109431492805563, -0.0012893987010138361, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 157.0, , Animal/Human, Unknown, Unknown
egg.TN.2009.583.712034.739486, -0.11720147463329914, 0.015951261567321164, 0.045650681602024019, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 8.0, , Animal/Human, Anthropogenic, Unknown
egg.CAM.2009.569.712308.739037, -0.10442507975498296, 0.026223920751425316, 0.13995119214787924, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 198983.0, , Animal/Human, Anthropogenic, Unknown
B101T.391467, -0.064076895069718962, -0.18711520468333381, -0.020688869794418259, Short-term antibiotic treatment has differing long-term impacts on the human throat and gut microbiome., ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 109.0, , Animal/Human, Unknown, Unknown
H34Do.736005, -0.13682635412633953, 0.021778019315601766, 0.18036227273925612, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 17708.0, , Soil, Anthropogenic, Unknown
F40.141222, 0.36871233349475502, 0.0064535030880949491, -0.045906875977246346, The influence of sex handedness and washing on the diversity of hand surface bacteriaS1_V176, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 223.0, , Animal/Human, Unknown, Unknown
E1A02BALA.481383, 0.00098809251790965514, -0.097954407550506828, -0.016964000149425493, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 92.0, , Animal/Human, Unknown, Unknown
H19Ts.735915, -0.010288612036737897, 0.060355742899157648, 0.16631450200552772, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 20562.0, , Soil, Anthropogenic, Unknown
01065ff836b50ea6ba3eee4fa5fa733d, -0.084558290993925145, -0.03562422969619277, 0.016755449092436221, Microbial Diversity within Ground Support Equipment and Flight Hardware of International Space Stations Internal Thermal Coolant System, ENVO:00002183, oil tank, Unknown, Unknown, Unknown, Unknown, 10.0, , Anthropogenic, Unknown, Unknown
PCx617.140881, -0.11703876155471793, 0.013049507897636111, -0.0052384700325281792, Regulation of myocardial ketone body metabolism by the gut microbiota during nutrient deprivation, ENVO:00006776, animal-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1802.0, , Animal/Human, Unknown, Unknown
VA16C.994646, 0.025427106962077135, 0.041918247679846705, 0.0030647227999176809, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 13.0, , Animal/Human, Unknown, Unknown
EKBF4.489491, 0.38245097628930858, 0.12944420473274573, 0.076286055130973973, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 3350.0, , Anthropogenic, Unknown, Unknown
SN.BE.T1A.414546, -0.12764810077384614, 0.013707827838494524, 0.107278676705647, Microcosms constructed at Brazilian Antarctic Station Comandante Ferraz using diesel-oil contaminated soil 15 days treatment, ENVO:00001998, soil, ENVO:00002875, oil contaminated soil, Unknown, Unknown, 117591.0, , Soil, Anthropogenic, Unknown
e5e504446a4ccda04e53282c31c05a68, -0.10932372022818572, 0.0035962564747311276, 0.0096705408104222554, Comparative analysis of bacterial diversity in uranium mining wastes and in other heavy metal contaminated environments, ID:0000132, uranium mining waste, Unknown, Unknown, Unknown, Unknown, 19.0, , Anthropogenic, Unknown, Unknown
H25Kc.735912, -0.078675168447633004, 0.0002977709559309442, 0.29617443953418732, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 20025.0, , Soil, Anthropogenic, Unknown
Tcul.3.1078785, -0.10639231002589891, 0.0041482612824544872, 0.018919444311411498, Identification of Household Bacterial Community and Analysis of Species Shared with Human Microbiome, ENVO:00000446, terrestrial biome, ENVO:00000856, city, Unknown, Unknown, 1680.0, , Soil, Anthropogenic, Unknown
S132.141151, 0.28621999228545392, -0.014005918473715424, 0.10862961121033186, The influence of sex handedness and washing on the diversity of hand surface bacteriaS1_V31, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 2760.0, , Animal/Human, Unknown, Unknown
b2021b9c5471ae7f325a784408a1afa0, 0.069501897286181585, 0.054217746243012149, -0.031014166432096466, Community structure of Bacteria in a methanogenic fermenter of cattle waste and some characteristics of fermentative bacterial isolates, ENVO:00003965, anaerobic digester sludge, Unknown, Unknown, Unknown, Unknown, 3.0, , Anthropogenic, Unknown, Unknown
egg.MI.2009.353.712301.739633, -0.10826557590748956, 0.0035356278103399201, 0.0094414626858078041, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 1.0, , Animal/Human, Anthropogenic, Unknown
Ab.liq.T0.S3.536729, -0.016502610743145227, -0.035173580980432502, 0.11503796936326174, Mouse_Decomp_Forensics_2011, ENVO:00000446, terrestrial biome, ENVO:02000019, bodily fluid, ENVO:00009002, mammalia-associated habitat, 796.0, , Soil, Animal/Human, Unknown
PTCM7.489468, -0.098748399472491241, 0.22403914017100565, -0.22113745632302667, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 1911.0, , Anthropogenic, Unknown, Unknown
Tewnac.Forehead.983913, -0.027702843892939484, 0.053201803234157415, 0.23963819344634321, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 18040.0, , Animal/Human, Unknown, Unknown
egg.VA.2009.572.711991.739104, -0.10585078236069222, 0.013120753086680811, 0.033154644822291107, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 12.0, , Animal/Human, Anthropogenic, Unknown
M21Hair.140504, 0.21994127130352428, 0.18992053100380388, -0.16381471409282441, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 873.0, , Animal/Human, Unknown, Unknown
NR023A.994682, 0.30250802388284043, 0.13738352478501134, 0.0086413555139854895, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 221.0, , Animal/Human, Unknown, Unknown
S62.141238, 0.39111991154376358, -0.066062916773909519, -0.016593486410345658, The influence of sex handedness and washing on the diversity of hand surface bacteriaS1_V119, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 2712.0, , Animal/Human, Unknown, Unknown
sample.1.08DO3M.11.664697, -0.070990659786419538, 0.047700835225997294, 0.15594911674124726, Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, ENVO:00000446, terrestrial biome, ENVO:01000014, wine, ENVO:00002031, anthropogenic habitat, 29789.0, , Soil, Plant, Anthropogenic
egg.VA.2010.619.712442.739535, -0.10826557590748956, 0.0035356278103399062, 0.0094414626858078249, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 2.0, , Animal/Human, Anthropogenic, Unknown
TS6.299086, -0.1794837725068, 0.19812768182983723, -0.29674705981640609, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 6175.0, , Animal/Human, Unknown, Unknown
S007.279764, -0.061472479020536729, -0.074967966866263711, -0.015543015462623678, Vaginal microbiome of reproductive age women, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 1710.0, , Animal/Human, Unknown, Unknown
TS75.299153, -0.14594619277550266, 0.081426110513476826, -0.11888842603298154, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 1128.0, , Animal/Human, Unknown, Unknown
M21Plmr.140842, 0.23160842673104293, 0.10300803779856402, -0.1368188623167779, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1782.0, , Animal/Human, Unknown, Unknown
C.4030.01.S1.405131, -0.16924854520549787, 0.11584923736243366, -0.1772844259377698, Linking Long-Term Dietary Patterns with Gut Microbial Enterotypes, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 8285.0, , Animal/Human, Unknown, Unknown
Janis.Forehead.983975, -0.023455465947897557, -0.36818397151575694, -0.069863277133960691, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 25758.0, , Animal/Human, Unknown, Unknown
H59Fr.736061, -0.088550381652298032, -0.08396533484087923, 0.06135028279009954, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 24854.0, , Soil, Anthropogenic, Unknown
H59Tv.736037, -0.041567265189585867, 0.042162538535568984, 0.30975490550022111, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 16727.0, , Soil, Anthropogenic, Unknown
a40f2e0a80d46e26e8a3299f9b4c006c, -0.10826557590748953, 0.0035356278103399041, 0.0094414626858078093, Diversity of bacterial symbionts in clones of the English grain aphid Sitobion avenae F. Insecta: Homoptera and host plant performance, ENVO:02000006, cultured habitat, Unknown, Unknown, Unknown, Unknown, 2.0, , Anthropogenic, Unknown, Unknown
051038BA02.485943, 0.01628085755984791, -0.1032432919938287, -0.043300701635321417, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 175.0, , Animal/Human, Unknown, Unknown
D24.393019, -0.12952595783715912, 0.05191404099295336, -0.064510145614199474, Incomplete recovery and individualized responses of the human distal gut microbiota to repeated antibiotic perturbation, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 7593.0, , Animal/Human, Unknown, Unknown
NR111A.994648, 0.35714823419730374, 0.119363327061335, -0.04492057765244583, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 19.0, , Animal/Human, Unknown, Unknown
Tgen.12.1078784, 0.039094651798574409, 0.071095010518706328, 0.072731771650429558, Identification of Household Bacterial Community and Analysis of Species Shared with Human Microbiome, ENVO:00000446, terrestrial biome, ENVO:00000856, city, Unknown, Unknown, 1616.0, , Soil, Anthropogenic, Unknown
egg.CO.2010.469.712266.739473, -0.15167211497553115, 0.031072034910782115, 0.24246158006762802, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 299641.0, , Animal/Human, Anthropogenic, Unknown
E2B07TipSwab.481412, -0.046782572112090463, -0.29636622818234204, -0.061037921805828274, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 62.0, , Animal/Human, Unknown, Unknown
Mbi2.285918, 0.44514964865057582, 0.056702608267052465, -0.058640277814180714, Delivery mode effects on newborn microbiota, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1693.0, , Animal/Human, Unknown, Unknown
Pitt.BAL.R.neg.7041.52370469.592432, 0.10651836761672853, -0.18695827797500278, -0.057890920713167128, LHMP_Pittsburgh, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 2006.0, , Animal/Human, Unknown, Unknown
H60Tv.736007, -0.084372879385182745, 0.050371347376268173, 0.3416081537839572, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 5297.0, , Soil, Anthropogenic, Unknown
TS5.299045, -0.17816774986626183, 0.1950140838893025, -0.29270915051897239, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 11372.0, , Animal/Human, Unknown, Unknown
TS69.299058, -0.16431216691238495, 0.13794262515436784, -0.30200433203110849, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 3311.0, , Animal/Human, Unknown, Unknown
244.664634, -0.087545077573800992, 0.025387163681499045, 0.14080968144729433, Quality-filtering vastly improves diversity estimates from Illumina amplicon sequencing, ENVO:00000446, terrestrial biome, ENVO:01000015, beer, ENVO:00002031, anthropogenic habitat, 18898.0, , Soil, Plant, Anthropogenic
Pitt.OW.pos.7025.33155.592459, 0.016421275699992726, -0.55740411838469139, -0.15097664938647021, LHMP_Pittsburgh, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 8252.0, , Animal/Human, Unknown, Unknown
H57Fr.736057, -0.053685225327996314, 0.041616659456363315, 0.26502206435580294, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 13715.0, , Soil, Anthropogenic, Unknown
egg.WY.2009.562.712099.739075, -0.078467943789995276, 0.053072631654723437, 0.24323551268351573, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 44546.0, , Animal/Human, Anthropogenic, Unknown
LD.DTS1218.710987, -0.11399100359959334, 0.0067731721166439419, 0.035819170496353164, Gut microbiota of phyllostomid bats that span a breadth of diets, ENVO:00000879, Tropical and subtropical moist broadleaf forest biome, ENVO:00002003, feces, ENVO:00009002, mammalia-associated habitat, 2.0, , Soil, Animal/Human, Unknown
Pitt.OW.pos.7020.44903.592373, -0.045293102090520877, -0.25288317391080861, -0.061261686547086455, LHMP_Pittsburgh, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 1197.0, , Animal/Human, Unknown, Unknown
TS120.298992, -0.13009571701275741, 0.0436379169347225, -0.060688766970933103, A core gut microbiome in obese and lean twins, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 61.0, , Animal/Human, Unknown, Unknown
H61Pc.736060, -0.06609453287676155, -0.049781197515279395, 0.25441201460297885, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 16869.0, , Soil, Anthropogenic, Unknown
egg.WI.2008.531.712312.739538, -0.11361908719369256, 0.0050279622564587349, 0.026456912415505917, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 14.0, , Animal/Human, Anthropogenic, Unknown
CRBM.10.284376, -0.14861986508533609, 0.084294129571691634, -0.12198821209113647, Diet drives convergence in gut microbiome functions across mammalian phylogeny and within humans, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 45.0, , Animal/Human, Unknown, Unknown
H41Fr.736015, -0.041566134069614027, -0.035634246471135229, 0.22169969015501165, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 18415.0, , Soil, Anthropogenic, Unknown
PTCF7.489531, 0.058269838887026311, 0.08807649550065659, 0.17103073178381115, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 1991.0, , Anthropogenic, Unknown, Unknown
H62Dh.735881, -0.062677030200882042, 0.03465689133526674, 0.31834086141024831, Home Life: Factors structuring the bacterial diversity found within and between homes, ENVO:00000876, Temperate broadleaf and mixed forest biome, ENVO:00000073, building, Unknown, Unknown, 10689.0, , Soil, Anthropogenic, Unknown
419ba0e5a4c9ab3d9604e85c38fb849f, -0.10826557590748952, 0.0035356278103398746, 0.0094414626858078214, Environmental DNA Analysis Techniques for Microbial Studies at Oregon Caves National Monument, ENVO:00000359, natural monument, Unknown, Unknown, Unknown, Unknown, 4.0, , Anthropogenic, Unknown, Unknown
F22Kner.140705, 0.40050175095979651, 0.21118964592900033, -0.063934089339808237, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 924.0, , Animal/Human, Unknown, Unknown
PTCM9.489527, 0.19457461659178169, 0.041266878473080623, 0.026403989027603644, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 2511.0, , Anthropogenic, Unknown, Unknown
M13Fotr.140755, 0.02344528879822684, 0.09693246822656558, 0.15323047499676401, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 896.0, , Animal/Human, Unknown, Unknown
F32.392983, -0.16900033076937113, 0.10025644487197373, -0.15160661908272899, Incomplete recovery and individualized responses of the human distal gut microbiota to repeated antibiotic perturbation, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 5036.0, , Animal/Human, Unknown, Unknown
100197.518442, -0.12068698920023714, 0.0070220073009342673, -0.059684198706216302, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 3923.0, , Animal/Human, Unknown, Unknown
egg.SK.2010.453.712230.739279, -0.11465247917819442, 0.00573560957030682, 0.024298160007046737, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 5.0, , Animal/Human, Anthropogenic, Unknown
egg.BCA.2009.580.712164.739350, -0.046957443313492754, 0.05252545216350446, 0.23783962576073453, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 93291.0, , Animal/Human, Anthropogenic, Unknown
Mbo4.285895, -0.021688850474963699, -0.31381503454694876, -0.069577820138453095, Delivery mode effects on newborn microbiota, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 529.0, , Animal/Human, Unknown, Unknown
Ab.liq.T3.S2.536650, -0.097913327919117943, 0.016160113784352809, 0.063817775299951252, Mouse_Decomp_Forensics_2011, ENVO:00000446, terrestrial biome, ENVO:02000019, bodily fluid, ENVO:00009002, mammalia-associated habitat, 20.0, , Soil, Animal/Human, Unknown
PTCM4.489484, 0.36906948570127662, 0.12291784287872454, 0.043650921475786642, Microbial biogeography of public restroom surfaces, ENVO:00000856, city, ENVO:00000073, building, Unknown, Unknown, 2206.0, , Anthropogenic, Unknown, Unknown
891087OR01.486069, 0.0013842959023604008, -0.46901469732729778, -0.11175361668373449, LHMP Indiana, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 53888.0, , Animal/Human, Unknown, Unknown
St.acute.LHM002.1.U.995115, -0.15508121406628139, 0.065084094076120758, -0.080767330982292634, The bacterial composition of fecal samples in HIV negative and positive individuals, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 20630.0, , Animal/Human, Unknown, Unknown
M42Tong.140857, -0.030747505211071363, -0.34729682239198351, -0.1037730932187776, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000036, saliva, Unknown, Unknown, 1236.0, , Animal/Human, Unknown, Unknown
E1A02PreWash1.481318, -0.089324446095500387, 0.006583638680177307, 0.0089742993486669788, Lung_HIV_Microbiome_Project, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 5.0, , Animal/Human, Unknown, Unknown
egg.MI.2010.620.712291.739245, -0.10826557590748953, 0.0035356278103398919, 0.0094414626858078162, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 3.0, , Animal/Human, Anthropogenic, Unknown
Eisenhower.Rightpalm.983725, -0.1308270872991952, 0.031019117435817277, -0.024081870897040704, Personal Genome Project, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 20877.0, , Animal/Human, Unknown, Unknown
M41Kner.140735, 0.19696856376502761, 0.14091658425178366, 0.050198826911694833, Bacterial Community Variation in Human Body Habitats Across Space and Time, ENVO:00009003, human-associated habitat, ENVO:02000037, sebum, Unknown, Unknown, 1440.0, , Animal/Human, Unknown, Unknown
egg.TN.2010.452.712057.739015, -0.11655037226215428, 0.0057280238654948308, 0.032191280677688776, Spatial and Temporal Variation in Nest and Egg Bacteria of Wild Birds, ENVO:02000057, hens egg product, Unknown, Unknown, Unknown, Unknown, 44.0, , Animal/Human, Anthropogenic, Unknown
45dfc1d2052d966230ccc207afb47b99, -0.10922822115460899, 0.0035869845759774234, 0.0096168934031580864, Microbial diversity in several uranium mining wastes in Bulgaria, ID:0000132, uranium mining waste, Unknown, Unknown, Unknown, Unknown, 22.0, , Anthropogenic, Unknown, Unknown
NR101A.994643, 0.25872931762371698, 0.10754912855265182, -0.021448612674066145, The Human Nasal Microbiota and Staphylococcus aureus Carriage, ENVO:00009003, human-associated habitat, ENVO:02000040, mucus, Unknown, Unknown, 118.0, , Animal/Human, Unknown, Unknown
PO7.2.T8.830881, -0.14057588098374063, 0.03983356780021121, -0.0418929047504265, Ercolini_whole_grain_feces, ENVO:00009003, human-associated habitat, ENVO:00002003, feces, Unknown, Unknown, 13872.0, , Animal/Human, Unknown, Unknown
7385.518529, -0.13586942820655026, 0.034080899576716381, -0.048074183976504953, Sokol_IBD_dysfunction, ENVO:00009003, human-associated habitat, Unknown, Unknown, Unknown, Unknown, 554.0, , Animal/Human, Unknown, Unknown
